Component 1,Component 2,Time,Occurrences,Occurrences_mod,Alpha,Linewidth
-0.010783072325245335,-0.013149291297546384,4.543419511020066,22,40.0,1.0,1.0
0.011457189028854764,-0.011282202443960991,8567.183305052662,9,18.0,1.0,1.0
-0.010718855704664059,-0.01282605671819846,459.34747082519266,8,16.0,1.0,1.0
-0.01050523431295262,-0.012596967671499901,1929.0636364413438,8,16.0,1.0,1.0
-0.011194437916354402,-0.01285572034612351,2936.464921179472,8,16.0,1.0,1.0
-0.008615179251601693,-0.013558506367521905,243.26687014620106,6,12.0,1.0,1.0
-0.010643423427877208,-0.012999588176431508,3213.2308555494105,6,12.0,1.0,1.0
-0.011424006745307773,-0.011581640677327174,4838.006908641368,6,12.0,1.0,1.0
0.014200972650502441,-0.010022376547533456,7025.574811300338,6,12.0,1.0,1.0
0.01430137441879482,-0.010018441945995065,7232.442991496358,6,12.0,1.0,1.0
-0.010685205480100888,-0.013080543908840033,238.48520063041585,5,10.0,1.0,1.0
-0.010943082502685076,-0.010527856990356582,1369.7483894457846,5,10.0,1.0,1.0
-0.01042406548148087,-0.012688117500346907,1781.162608997742,5,10.0,1.0,1.0
-0.013030702516858691,-0.0027244023136482574,2853.458738440087,5,10.0,1.0,1.0
-0.01019718416250786,-0.01177859442471725,3706.449794672119,5,10.0,1.0,1.0
0.01116384067449048,-0.012304470569238566,6017.829621540181,5,10.0,1.0,1.0
0.014050477371040754,-0.010704153810035609,6568.4591604959805,5,10.0,1.0,1.0
0.012870961585960242,-0.010805921370813036,6559.714150011003,5,10.0,1.0,1.0
0.014679531264816824,-0.009675136096566015,7830.28004771864,5,10.0,1.0,1.0
0.014927088040965717,-0.009286873279207053,8839.992467902432,5,10.0,1.0,1.0
0.014187257377637997,-0.010011006509320759,8831.912532038365,5,10.0,1.0,1.0
0.011302506586943395,-0.01074385108345014,9895.848116715204,5,10.0,1.0,1.0
0.013488868828305425,-0.01004027884964789,9911.974576949347,5,10.0,1.0,1.0
-0.010792901232040481,-0.013157243602551057,119.99887069853563,4,8.0,1.0,1.0
-0.01062279578041353,-0.01313856507920599,249.48085177783244,4,8.0,1.0,1.0
-0.0086083495224824,-0.013561573897366244,442.70864565521566,4,8.0,1.0,1.0
-0.010740814280725246,-0.012948565295078412,794.0397699721946,4,8.0,1.0,1.0
-0.01072509678251278,-0.013141638149856064,876.4586385382509,4,8.0,1.0,1.0
-0.008228537996750124,-0.013360184920792256,889.7232659419617,4,8.0,1.0,1.0
-0.010808331569479843,-0.012704346519685559,1188.2572645733296,4,8.0,1.0,1.0
-0.01050885683954492,-0.012691735842007154,1331.6507850494515,4,8.0,1.0,1.0
-0.011193360393974202,-0.010382564535415206,1568.565641155708,4,8.0,1.0,1.0
-0.010480701486278426,-0.012741519843173432,1867.032798589881,4,8.0,1.0,1.0
-0.002638035826987746,-0.013752520014106267,1897.5200329496042,4,8.0,1.0,1.0
-0.00034859747622918605,-0.013792539965614251,2646.2258495043193,4,8.0,1.0,1.0
-0.010336110324621282,-0.01228623970437926,2501.5245113894575,4,8.0,1.0,1.0
-0.01121523085436953,-0.012519224637250798,2731.105419513666,4,8.0,1.0,1.0
-0.010960242546146247,-0.012897987469233861,2728.966797485196,4,8.0,1.0,1.0
-0.011731624370176236,-0.012423960553528315,3065.828264751139,4,8.0,1.0,1.0
-0.01250952631696675,-0.004468954535591568,3109.2576430305066,4,8.0,1.0,1.0
-0.010288548182433743,-0.012257489472708974,3280.082012036144,4,8.0,1.0,1.0
-0.01087969890776342,-0.012403462274637655,3203.6303616176715,4,8.0,1.0,1.0
0.0011916788900051256,-0.013980423820843335,3329.798837082305,4,8.0,1.0,1.0
-0.011634412501118945,-0.011959209990061294,3506.5038632493574,4,8.0,1.0,1.0
-0.011839970117291657,-0.011615149570897232,3739.7061587925855,4,8.0,1.0,1.0
-0.011593874597440717,-0.01192888710871328,3800.359385116245,4,8.0,1.0,1.0
-0.013050575921496882,-0.001704885267553847,3716.8758086928447,4,8.0,1.0,1.0
-0.010876252161185889,-0.012340892902262647,4200.229226911026,4,8.0,1.0,1.0
-0.011255006558339753,-0.01154430713054617,4918.201137588294,4,8.0,1.0,1.0
-0.011350105116031088,-0.011487870396912932,4993.832031035881,4,8.0,1.0,1.0
-0.012752522017786512,0.000482261426524708,5194.57355408141,4,8.0,1.0,1.0
0.01110373012764747,-0.012248580577913552,5282.367670853181,4,8.0,1.0,1.0
0.003310607751725844,-0.013599614932814783,5420.224195715177,4,8.0,1.0,1.0
0.009253019126491811,-0.012650473039372135,5862.7335777558455,4,8.0,1.0,1.0
0.009255829008228585,-0.012353629521169305,6302.777776896035,4,8.0,1.0,1.0
-0.010509615340230776,-0.010667832618490324,6913.546730049522,4,8.0,1.0,1.0
0.009125491220613782,-0.011594635401628065,7685.020298463001,4,8.0,1.0,1.0
0.014245235279224087,-0.010133919882865033,8434.17359950611,4,8.0,1.0,1.0
0.014351651582464885,-0.010061081579407478,8441.876381872085,4,8.0,1.0,1.0
