Time,Population,Uninfected Naive,Uninfected Immune,Infected Naive,Infected Immune,Dead
7820.0,pop,20522,77881,1561,36,0
7830.0,pop,20244,78119,1588,49,0
7840.0,pop,19946,78471,1546,37,0
7850.0,pop,19898,78627,1435,40,0
7860.0,pop,19933,78664,1372,31,0
7870.0,pop,20024,78599,1334,43,0
7880.0,pop,20236,78505,1212,47,0
7890.0,pop,20277,78372,1314,37,0
7900.0,pop,20416,78339,1213,32,0
7910.0,pop,20482,78185,1296,37,0
7920.0,pop,20601,78102,1264,33,0
7930.0,pop,20694,78085,1195,26,0
7940.0,pop,20863,77827,1278,32,0
7950.0,pop,20919,77707,1334,40,0
7960.0,pop,20983,77686,1296,35,0
7970.0,pop,20948,77665,1347,40,0
7980.0,pop,20982,77648,1337,33,0
7990.0,pop,20974,77618,1371,37,0
8000.0,pop,20899,77725,1351,25,0
8010.0,pop,20866,77671,1423,40,0
8020.0,pop,20634,77837,1488,41,0
8030.0,pop,20396,78086,1489,29,0
8040.0,pop,20359,78229,1380,32,0
8050.0,pop,20251,78301,1404,44,0
8060.0,pop,20449,78259,1261,31,0
8070.0,pop,20764,77989,1224,23,0
8080.0,pop,20990,77783,1203,24,0
8090.0,pop,21086,77540,1347,27,0
8100.0,pop,20855,77606,1496,43,0
8110.0,pop,20556,77832,1555,57,0
8120.0,pop,20423,78035,1492,50,0
8130.0,pop,20120,78277,1571,32,0
8140.0,pop,19883,78592,1478,47,0
8150.0,pop,19834,78653,1473,40,0
8160.0,pop,19797,78721,1442,40,0
8170.0,pop,19725,78880,1365,30,0
8180.0,pop,19972,78767,1219,42,0
8190.0,pop,20087,78594,1277,42,0
8200.0,pop,20212,78525,1235,28,0
8210.0,pop,20417,78336,1205,42,0
8220.0,pop,20569,78101,1293,37,0
8230.0,pop,20629,78067,1266,38,0
8240.0,pop,20719,77983,1263,35,0
8250.0,pop,20827,77860,1283,30,0
8260.0,pop,20889,77829,1256,26,0
8270.0,pop,21010,77727,1225,38,0
8280.0,pop,21090,77578,1297,35,0
8290.0,pop,21162,77469,1337,32,0
8300.0,pop,21199,77419,1337,45,0
8310.0,pop,21219,77397,1344,40,0
8320.0,pop,21010,77447,1502,41,0
8330.0,pop,20788,77695,1476,41,0
8340.0,pop,20522,77888,1539,51,0
8350.0,pop,20341,78135,1490,34,0
8360.0,pop,20290,78199,1467,44,0
8370.0,pop,20186,78269,1502,43,0
8380.0,pop,20189,78379,1389,43,0
8390.0,pop,20298,78353,1300,49,0
8400.0,pop,20391,78236,1336,37,0
8410.0,pop,20547,78101,1310,42,0
8420.0,pop,20721,78020,1223,36,0
8430.0,pop,20752,77887,1327,34,0
8440.0,pop,20887,77813,1262,38,0
8450.0,pop,20902,77741,1309,48,0
8460.0,pop,20975,77768,1222,35,0
8470.0,pop,21083,77647,1241,29,0
8480.0,pop,21001,77644,1320,35,0
8490.0,pop,20841,77689,1434,36,0
8500.0,pop,20636,77868,1458,38,0
8510.0,pop,20446,78044,1465,45,0
8520.0,pop,20203,78244,1500,53,0
8530.0,pop,20204,78314,1430,52,0
8540.0,pop,20127,78435,1401,37,0
8550.0,pop,20195,78498,1274,33,0
8560.0,pop,20151,78506,1303,40,0
8570.0,pop,20201,78375,1392,32,0
8580.0,pop,20188,78346,1418,48,0
8590.0,pop,20080,78465,1408,47,0
8600.0,pop,20054,78539,1380,27,0
8610.0,pop,19954,78605,1399,42,0
8620.0,pop,19959,78689,1309,43,0
8630.0,pop,19971,78689,1299,41,0
8640.0,pop,19875,78676,1401,48,0
8650.0,pop,19829,78825,1311,35,0
8660.0,pop,19982,78657,1320,41,0
8670.0,pop,20065,78575,1324,36,0
8680.0,pop,20215,78461,1289,35,0
8690.0,pop,20390,78326,1251,33,0
8700.0,pop,20479,78198,1287,36,0
8710.0,pop,20508,78193,1254,45,0
8720.0,pop,20701,77977,1283,39,0
8730.0,pop,20729,77952,1289,30,0
8740.0,pop,20766,77940,1260,34,0
8750.0,pop,20791,77898,1266,45,0
8760.0,pop,20867,77818,1281,34,0
8770.0,pop,20755,77779,1425,41,0
8780.0,pop,20696,77871,1391,42,0
8790.0,pop,20652,77837,1465,46,0
8800.0,pop,20522,78019,1425,34,0
8810.0,pop,20408,78100,1450,42,0
8820.0,pop,20368,78247,1353,32,0
8830.0,pop,20254,78273,1436,37,0
8840.0,pop,20175,78373,1400,52,0
8850.0,pop,20171,78435,1348,46,0
8860.0,pop,20028,78549,1389,34,0
8870.0,pop,19937,78671,1365,27,0
8880.0,pop,19942,78677,1338,43,0
8890.0,pop,19835,78773,1352,40,0
8900.0,pop,19909,78775,1276,40,0
8910.0,pop,20114,78657,1192,37,0
8920.0,pop,20365,78476,1119,40,0
8930.0,pop,20653,78209,1112,26,0
8940.0,pop,20809,78018,1140,33,0
8950.0,pop,21125,77785,1062,28,0
8960.0,pop,21353,77544,1066,37,0
8970.0,pop,21623,77202,1149,26,0
8980.0,pop,21841,76988,1141,30,0
8990.0,pop,21797,76860,1299,44,0
9000.0,pop,21613,76909,1433,45,0
9010.0,pop,21363,77133,1462,42,0
9020.0,pop,21019,77447,1484,50,0
9030.0,pop,20576,77803,1572,49,0
9040.0,pop,20308,78136,1512,44,0
9050.0,pop,20157,78371,1437,35,0
9060.0,pop,19952,78616,1386,46,0
9070.0,pop,19863,78705,1388,44,0
9080.0,pop,19783,78831,1342,44,0
9090.0,pop,19841,78824,1296,39,0
9100.0,pop,20038,78721,1204,37,0
9110.0,pop,20352,78478,1134,36,0
9120.0,pop,20537,78282,1143,38,0
9130.0,pop,20800,78029,1134,37,0
9140.0,pop,21046,77806,1116,32,0
9150.0,pop,21382,77493,1083,42,0
9160.0,pop,21621,77187,1160,32,0
9170.0,pop,21556,77045,1360,39,0
9180.0,pop,21289,77183,1492,36,0
9190.0,pop,20893,77521,1528,58,0
9200.0,pop,20559,77775,1611,55,0
9210.0,pop,20093,78090,1746,71,0
9220.0,pop,19492,78724,1727,57,0
9230.0,pop,19126,79074,1734,66,0
9240.0,pop,18816,79613,1526,45,0
9250.0,pop,18665,79862,1418,55,0
9260.0,pop,18723,79978,1273,26,0
9270.0,pop,18866,79878,1231,25,0
9280.0,pop,19170,79725,1068,37,0
9290.0,pop,19654,79372,942,32,0
9300.0,pop,20173,78890,913,24,0
9310.0,pop,20802,78288,879,31,0
9320.0,pop,21361,77732,883,24,0
9330.0,pop,21803,77218,956,23,0
9340.0,pop,22093,76830,1052,25,0
9350.0,pop,22203,76581,1182,34,0
9360.0,pop,22152,76510,1300,38,0
9370.0,pop,21910,76571,1479,40,0
9380.0,pop,21397,76900,1656,47,0
9390.0,pop,20787,77341,1826,46,0
9400.0,pop,20200,77973,1771,56,0
9410.0,pop,19712,78538,1716,34,0
9420.0,pop,19401,78985,1567,47,0
9430.0,pop,19151,79351,1445,53,0
9440.0,pop,19190,79502,1266,42,0
9450.0,pop,19358,79425,1185,32,0
9460.0,pop,19461,79324,1178,37,0
9470.0,pop,19783,79043,1134,40,0
9480.0,pop,20152,78669,1147,32,0
9490.0,pop,20487,78374,1107,32,0
9500.0,pop,20723,78166,1072,39,0
9510.0,pop,20998,77891,1079,32,0
9520.0,pop,21138,77616,1216,30,0
9530.0,pop,21272,77429,1255,44,0
9540.0,pop,21237,77411,1310,42,0
9550.0,pop,21160,77361,1441,38,0
9560.0,pop,20993,77522,1429,56,0
9570.0,pop,20789,77721,1445,45,0
9580.0,pop,20631,77848,1467,54,0
9590.0,pop,20433,78011,1516,40,0
9600.0,pop,20183,78275,1503,39,0
9610.0,pop,19950,78537,1461,52,0
9620.0,pop,19636,78788,1534,42,0
9630.0,pop,19496,78999,1466,39,0
9640.0,pop,19355,79172,1430,43,0
9650.0,pop,19377,79257,1313,53,0
9660.0,pop,19533,79300,1143,24,0
9670.0,pop,19854,79038,1078,30,0
9680.0,pop,20262,78678,1028,32,0
9690.0,pop,20418,78360,1192,30,0
9700.0,pop,20551,78179,1234,36,0
9710.0,pop,20677,78039,1254,30,0
9720.0,pop,20745,78031,1180,44,0
9730.0,pop,20809,77898,1257,36,0
9740.0,pop,20886,77807,1259,48,0
9750.0,pop,20947,77716,1289,48,0
9760.0,pop,21021,77598,1337,44,0
9770.0,pop,21020,77612,1320,48,0
9780.0,pop,20847,77653,1452,48,0
9790.0,pop,20474,77885,1586,55,0
9800.0,pop,19892,78437,1633,38,0
9810.0,pop,19611,78800,1543,46,0
9820.0,pop,19387,79133,1439,41,0
9830.0,pop,19430,79243,1283,44,0
9840.0,pop,19580,79153,1237,30,0
9850.0,pop,19924,78914,1134,28,0
9860.0,pop,20210,78623,1145,22,0
9870.0,pop,20553,78336,1072,39,0
9880.0,pop,20947,78058,969,26,0
9890.0,pop,21302,77619,1051,28,0
9900.0,pop,21514,77329,1122,35,0
9910.0,pop,21635,77150,1185,30,0
9920.0,pop,21651,77061,1245,43,0
9930.0,pop,21484,77120,1357,39,0
9940.0,pop,21189,77259,1500,52,0
9950.0,pop,20842,77550,1555,53,0
9960.0,pop,20615,77786,1552,47,0
9970.0,pop,20313,78171,1469,47,0
9980.0,pop,20307,78230,1408,55,0
9990.0,pop,20222,78353,1386,39,0
10000.0,pop,20249,78382,1324,45,0
