Time,Population,Uninfected Naive,Uninfected Immune,Infected Naive,Infected Immune,Dead
8980.0,pop,5545,92405,534,1516,0
8990.0,pop,5588,92175,567,1670,0
9000.0,pop,5638,92141,591,1630,0
9010.0,pop,5607,91944,597,1852,0
9020.0,pop,5458,91956,670,1916,0
9030.0,pop,5323,91823,728,2126,0
9040.0,pop,5095,92054,697,2154,0
9050.0,pop,4951,92326,720,2003,0
9060.0,pop,4884,92533,636,1947,0
9070.0,pop,4954,92612,582,1852,0
9080.0,pop,4931,92788,571,1710,0
9090.0,pop,4958,92821,555,1666,0
9100.0,pop,4999,92794,524,1683,0
9110.0,pop,5011,92615,558,1816,0
9120.0,pop,4917,92469,622,1992,0
9130.0,pop,4802,92611,636,1951,0
9140.0,pop,4791,92623,625,1961,0
9150.0,pop,4739,92762,594,1905,0
9160.0,pop,4728,92869,583,1820,0
9170.0,pop,4730,93010,564,1696,0
9180.0,pop,4692,92991,526,1791,0
9190.0,pop,4750,92938,545,1767,0
9200.0,pop,4813,92904,542,1741,0
9210.0,pop,4876,92871,507,1746,0
9220.0,pop,4860,92804,583,1753,0
9230.0,pop,4845,92721,566,1868,0
9240.0,pop,4811,92514,621,2054,0
9250.0,pop,4697,92578,664,2061,0
9260.0,pop,4611,92736,612,2041,0
9270.0,pop,4568,92873,597,1962,0
9280.0,pop,4531,92898,535,2036,0
9290.0,pop,4516,92860,582,2042,0
9300.0,pop,4457,92965,581,1997,0
9310.0,pop,4439,93066,555,1940,0
9320.0,pop,4392,93288,531,1789,0
9330.0,pop,4475,93157,475,1893,0
9340.0,pop,4531,93237,484,1748,0
9350.0,pop,4542,93088,512,1858,0
9360.0,pop,4544,92956,543,1957,0
9370.0,pop,4519,93078,571,1832,0
9380.0,pop,4501,92934,550,2015,0
9390.0,pop,4421,93049,609,1921,0
9400.0,pop,4415,92862,597,2126,0
9410.0,pop,4340,93085,570,2005,0
9420.0,pop,4341,93109,596,1954,0
9430.0,pop,4311,93227,529,1933,0
9440.0,pop,4405,93213,504,1878,0
9450.0,pop,4411,93167,523,1899,0
9460.0,pop,4417,93196,538,1849,0
9470.0,pop,4430,93156,521,1893,0
9480.0,pop,4483,93219,512,1786,0
9490.0,pop,4490,93115,552,1843,0
9500.0,pop,4458,93048,526,1968,0
9510.0,pop,4456,93193,520,1831,0
9520.0,pop,4445,92990,568,1997,0
9530.0,pop,4422,92756,584,2238,0
9540.0,pop,4384,92934,560,2122,0
9550.0,pop,4288,93040,564,2108,0
9560.0,pop,4162,93113,582,2143,0
9570.0,pop,4078,93256,598,2068,0
9580.0,pop,4083,93211,545,2161,0
9590.0,pop,4087,93426,501,1986,0
9600.0,pop,4125,93674,475,1726,0
9610.0,pop,4248,93719,432,1601,0
9620.0,pop,4371,93531,416,1682,0
9630.0,pop,4420,93330,471,1779,0
9640.0,pop,4409,93191,524,1876,0
9650.0,pop,4352,93172,552,1924,0
9660.0,pop,4322,93074,554,2050,0
9670.0,pop,4303,92933,556,2208,0
9680.0,pop,4233,92970,575,2222,0
9690.0,pop,4185,93023,585,2207,0
9700.0,pop,4054,93187,607,2152,0
9710.0,pop,3962,93142,587,2309,0
9720.0,pop,3959,93315,540,2186,0
9730.0,pop,3873,93454,558,2115,0
9740.0,pop,3885,93484,479,2152,0
9750.0,pop,3947,93646,442,1965,0
9760.0,pop,4022,93522,426,2030,0
9770.0,pop,4000,93606,470,1924,0
9780.0,pop,4028,93671,455,1846,0
9790.0,pop,4040,93577,470,1913,0
9800.0,pop,4111,93433,472,1984,0
9810.0,pop,4169,93398,475,1958,0
9820.0,pop,4043,93199,563,2195,0
9830.0,pop,4042,93275,511,2172,0
9840.0,pop,4016,93387,526,2071,0
9850.0,pop,3948,93313,540,2199,0
9860.0,pop,3878,93423,549,2150,0
9870.0,pop,3811,93422,545,2222,0
9880.0,pop,3857,93479,469,2195,0
9890.0,pop,3808,93587,508,2097,0
9900.0,pop,3799,93683,500,2018,0
9910.0,pop,3762,93622,522,2094,0
9920.0,pop,3771,93504,485,2240,0
9930.0,pop,3741,93678,459,2122,0
9940.0,pop,3718,93779,466,2037,0
9950.0,pop,3808,93807,442,1943,0
9960.0,pop,3806,93682,463,2049,0
9970.0,pop,3827,93798,464,1911,0
9980.0,pop,3882,93717,457,1944,0
9990.0,pop,3937,93600,445,2018,0
10000.0,pop,3917,93442,479,2162,0
