Component 1,Component 2,Time,Occurrences,Occurrences_mod,Alpha,Linewidth
-0.00551834118600214,0.005183785459123902,0.0,42,40.0,1.0,1.0
-0.0019713396525604756,0.010225551939336074,4629.3025384326465,11,22.0,1.0,1.0
-0.00895213458123389,-0.003424817619763214,4235.348905004635,7,14.0,1.0,1.0
0.0006907344902344149,0.011288986578956965,5074.983780022262,7,14.0,1.0,1.0
-0.006590648762567389,0.006623744260300531,1137.6617189088263,6,12.0,1.0,1.0
-0.0070078732872012935,0.007178979155371015,2065.7082103290822,6,12.0,1.0,1.0
-0.008792039018919827,-0.002811109245343315,4695.251109998756,6,12.0,1.0,1.0
-0.009047441141116481,-0.0037609588675512184,4932.465635396559,6,12.0,1.0,1.0
-0.012407630890509372,-0.0005714373424309487,7392.2039785942825,6,12.0,1.0,1.0
-0.0056208701675143705,0.005267466697485269,11.343052341191521,5,10.0,1.0,1.0
-0.005606119092466196,0.005320253687912462,126.18480984031082,5,10.0,1.0,1.0
-0.007041197872135402,0.0022761552423725202,2021.4412405780977,5,10.0,1.0,1.0
-0.00961523586005823,0.00022581855390542673,3424.703170933131,5,10.0,1.0,1.0
0.003967320001746254,0.011853279902699037,6206.967421784051,5,10.0,1.0,1.0
0.005941725032804958,0.01321826947589177,7236.919178067043,5,10.0,1.0,1.0
-0.007796400129515908,-0.010797493397656208,8730.028204060021,5,10.0,1.0,1.0
-0.0053550335900136165,0.004971064771930229,11.627601135803483,4,8.0,1.0,1.0
-0.005674830269541389,0.005348918490157557,227.56757718087655,4,8.0,1.0,1.0
-0.005719511783836284,0.005061983001266878,220.18602479201178,4,8.0,1.0,1.0
-0.005635617244748825,0.005245679771521767,145.42738946218157,4,8.0,1.0,1.0
-0.006943568673349774,0.004677758042318653,251.78048643064145,4,8.0,1.0,1.0
-0.005635225945805561,0.005328738148625229,366.1369284945338,4,8.0,1.0,1.0
-0.005595673127414272,0.005164499265181624,599.686346526901,4,8.0,1.0,1.0
-0.00586882198001884,0.005489586114852524,532.1181216930097,4,8.0,1.0,1.0
-0.005800259117049842,0.005449547357897303,703.6321566707745,4,8.0,1.0,1.0
-0.005754612201228319,0.00548259913171609,806.9365133903787,4,8.0,1.0,1.0
-0.005812100520129109,0.005356108668114893,748.0054144941765,4,8.0,1.0,1.0
-0.005940278576628291,0.005535699365191965,1066.8809720698828,4,8.0,1.0,1.0
-0.006168829950028451,0.006567624794069313,1463.1741303761066,4,8.0,1.0,1.0
-0.00631257149154292,0.005487748916692007,1477.9797740708714,4,8.0,1.0,1.0
-0.0047918089216550585,0.006192316369738392,1566.8137975340298,4,8.0,1.0,1.0
-0.006374610729540658,0.005718930893494509,1625.6716832041323,4,8.0,1.0,1.0
-0.006752194019866248,0.0070552988929817395,1716.8478655180945,4,8.0,1.0,1.0
-0.007399042350048426,0.004945442890753741,1671.4056029570897,4,8.0,1.0,1.0
