Component 1,Component 2,Time,Occurrences,Occurrences_mod,Alpha,Linewidth
-0.06916062698676173,0.0029211573188996347,17.30026541736293,5,10.0,1.0,1.0
-0.06916144164127717,0.00292112444659085,13.849432310066229,5,10.0,1.0,1.0
-0.06915686936504237,0.002934774766261904,10.239648857314902,5,10.0,1.0,1.0
-0.06916069577570073,0.0029211610135840248,17.337924057047697,5,10.0,1.0,1.0
-0.11653428209316191,-0.5729030568994733,9.074230671646918,5,10.0,1.0,1.0
-0.06915670451393235,0.0029347450676703727,13.806689707223503,5,10.0,1.0,1.0
-0.06916332481733782,0.0029210866061578095,11.141033596452296,5,10.0,1.0,1.0
-0.06915652987422308,0.0029347925972556246,13.396778080739296,5,10.0,1.0,1.0
-0.06915660170979472,0.002934781499490075,18.678709110778247,5,10.0,1.0,1.0
-0.06916357310338503,0.002921093794227498,12.53729024452953,5,10.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,17.146541630943375,5,10.0,1.0,1.0
-0.06917138392693757,0.0029031401142955936,22.25646352780977,5,10.0,1.0,1.0
-0.06916069578107072,0.00292116101797197,13.70718015715088,5,10.0,1.0,1.0
-0.06917417199371749,0.002903129027084014,14.748070913079014,5,10.0,1.0,1.0
-0.06916148835094504,0.002921156463461707,17.991215747720176,5,10.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,18.081571079059493,5,10.0,1.0,1.0
-0.06915661173920501,0.002934756369392731,12.340416908457009,4,8.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,9.346653780758173,4,8.0,1.0,1.0
-0.06916069577162746,0.0029211610102464016,14.108611929003356,4,8.0,1.0,1.0
-0.06916332481733782,0.0029210866061578295,15.677935680322715,4,8.0,1.0,1.0
-0.06919197336435769,0.00288075784528192,17.175208534962344,4,8.0,1.0,1.0
-0.06917167972606034,0.0029031561484516555,15.39017643223493,4,8.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,15.14372764935926,4,8.0,1.0,1.0
-0.06917240711782642,0.0029031262756493413,14.299402773617452,4,8.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,18.77281144955357,4,8.0,1.0,1.0
-0.06916090899720868,0.0029211626188263636,19.482803058692955,4,8.0,1.0,1.0
-0.0691925319582274,0.0028808210144352234,23.100298485385487,4,8.0,1.0,1.0
-0.06915651314998367,0.0029347875235739024,16.378543285773343,3,6.0,1.0,1.0
-0.06919470682169905,0.002880619016549559,16.482125954843767,3,6.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,13.87048550959784,3,6.0,1.0,1.0
-0.0691735439219767,0.0029030837883547104,18.978341569737612,3,6.0,1.0,1.0
-0.06916069583132127,0.0029211610587356112,11.801033901770886,3,6.0,1.0,1.0
-0.06916062698676172,0.0029211573188996183,15.224746684493237,3,6.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,19.218202619965748,3,6.0,1.0,1.0
-0.06916069577162746,0.0029211610102464194,20.34499350585088,3,6.0,1.0,1.0
-0.0691608519901889,0.002921156875018277,13.244241205963975,3,6.0,1.0,1.0
-0.06917145377383475,0.002903146175771552,16.817779020052303,3,6.0,1.0,1.0
-0.06917156618491996,0.002903149949256069,16.447051853544604,3,6.0,1.0,1.0
-0.06919236156931732,0.0028807892441178565,15.27138432648482,3,6.0,1.0,1.0
-0.06916076696881293,0.0029211660249019115,13.714752404273836,3,6.0,1.0,1.0
-0.06917533293987703,0.002903061393759871,20.493794609293285,3,6.0,1.0,1.0
-0.0691942417490653,0.002880636230571618,20.26931486850242,3,6.0,1.0,1.0
-0.06916073801757905,0.0029211573793131913,32.90321161696054,3,6.0,1.0,1.0
-0.0691744464329009,0.002903114585987052,13.897129191419014,2,4.0,1.0,1.0
-0.06915659595293956,0.0029347900423196994,9.708926914481701,2,4.0,1.0,1.0
-0.06916073112523594,0.002921162931604595,15.452619050609101,2,4.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,18.97959470037612,2,4.0,1.0,1.0
