Time,Population,Uninfected Naive,Uninfected Immune,Infected Naive,Infected Immune,Dead
1460.0,pop,8008,0,1992,0,0
1462.0,pop,7922,0,2078,0,0
1464.0,pop,7930,0,2070,0,0
1466.0,pop,7749,0,2251,0,0
1468.0,pop,7808,0,2192,0,0
1470.0,pop,7699,0,2301,0,0
1472.0,pop,8019,0,1981,0,0
1474.0,pop,8018,0,1982,0,0
1476.0,pop,8107,0,1893,0,0
1478.0,pop,8075,0,1925,0,0
1480.0,pop,8213,0,1787,0,0
1482.0,pop,8126,0,1874,0,0
1484.0,pop,7974,0,2026,0,0
1486.0,pop,8090,0,1910,0,0
1488.0,pop,8042,0,1958,0,0
1490.0,pop,7988,0,2012,0,0
1492.0,pop,8027,0,1973,0,0
1494.0,pop,7994,0,2006,0,0
1496.0,pop,7998,0,2002,0,0
1498.0,pop,8044,0,1956,0,0
1500.0,pop,8034,0,1966,0,0
