Time,Population,Uninfected Naive,Uninfected Immune,Infected Naive,Infected Immune,Dead
7520.0,pop,20838,77600,1536,26,0
7530.0,pop,20788,77545,1640,27,0
7540.0,pop,20768,77511,1701,20,0
7550.0,pop,20643,77645,1694,18,0
7560.0,pop,20635,77809,1544,12,0
7570.0,pop,20675,77683,1618,24,0
7580.0,pop,20677,77710,1589,24,0
7590.0,pop,20590,77766,1626,18,0
7600.0,pop,20578,77785,1609,28,0
7610.0,pop,20521,77782,1668,29,0
7620.0,pop,20493,77858,1632,17,0
7630.0,pop,20632,77756,1589,23,0
7640.0,pop,20592,77818,1574,16,0
7650.0,pop,20622,77817,1538,23,0
7660.0,pop,20676,77780,1522,22,0
7670.0,pop,20790,77639,1550,21,0
7680.0,pop,20998,77459,1527,16,0
7690.0,pop,21122,77292,1561,25,0
7700.0,pop,21213,77263,1510,14,0
7710.0,pop,21262,77182,1535,21,0
7720.0,pop,21205,77171,1602,22,0
7730.0,pop,21075,77202,1698,25,0
7740.0,pop,20869,77328,1780,23,0
7750.0,pop,20789,77502,1685,24,0
7760.0,pop,20636,77632,1708,24,0
7770.0,pop,20610,77695,1666,29,0
7780.0,pop,20519,77761,1692,28,0
7790.0,pop,20550,77777,1652,21,0
7800.0,pop,20453,77892,1628,27,0
7810.0,pop,20428,77950,1599,23,0
7820.0,pop,20372,77947,1656,25,0
7830.0,pop,20449,78008,1519,24,0
7840.0,pop,20544,77854,1586,16,0
7850.0,pop,20566,77835,1574,25,0
7860.0,pop,20552,77855,1580,13,0
7870.0,pop,20494,77824,1660,22,0
7880.0,pop,20414,77923,1642,21,0
7890.0,pop,20410,77981,1584,25,0
7900.0,pop,20608,77859,1511,22,0
7910.0,pop,20835,77691,1455,19,0
7920.0,pop,21012,77511,1456,21,0
7930.0,pop,21157,77434,1395,14,0
7940.0,pop,21334,77263,1389,14,0
7950.0,pop,21340,77097,1542,21,0
7960.0,pop,21157,77104,1714,25,0
7970.0,pop,20943,77242,1791,24,0
7980.0,pop,20475,77621,1879,25,0
7990.0,pop,20054,78020,1895,31,0
8000.0,pop,19904,78409,1668,19,0
8010.0,pop,19895,78447,1640,18,0
8020.0,pop,19981,78424,1571,24,0
8030.0,pop,20224,78322,1431,23,0
8040.0,pop,20436,78073,1472,19,0
8050.0,pop,20646,77844,1493,17,0
8060.0,pop,20852,77591,1541,16,0
8070.0,pop,20931,77533,1518,18,0
8080.0,pop,20954,77406,1615,25,0
8090.0,pop,20935,77426,1622,17,0
8100.0,pop,20791,77508,1675,26,0
8110.0,pop,20774,77618,1584,24,0
8120.0,pop,20681,77670,1635,14,0
8130.0,pop,20689,77652,1638,21,0
8140.0,pop,20627,77632,1713,28,0
8150.0,pop,20409,77803,1771,17,0
8160.0,pop,20389,77917,1676,18,0
8170.0,pop,20339,77915,1721,25,0
8180.0,pop,20221,78047,1706,26,0
8190.0,pop,20179,78089,1706,26,0
8200.0,pop,20079,78151,1742,28,0
8210.0,pop,19996,78333,1639,32,0
8220.0,pop,20062,78306,1602,30,0
8230.0,pop,20128,78282,1571,19,0
8240.0,pop,20366,78169,1445,20,0
8250.0,pop,20463,78005,1512,20,0
8260.0,pop,20674,77848,1453,25,0
8270.0,pop,20942,77635,1400,23,0
8280.0,pop,21187,77408,1389,16,0
8290.0,pop,21460,77123,1395,22,0
8300.0,pop,21648,76891,1454,7,0
8310.0,pop,21708,76734,1537,21,0
8320.0,pop,21703,76635,1637,25,0
8330.0,pop,21718,76638,1628,16,0
8340.0,pop,21565,76729,1685,21,0
8350.0,pop,21262,76914,1808,16,0
8360.0,pop,20937,77243,1796,24,0
8370.0,pop,20798,77428,1747,27,0
8380.0,pop,20560,77711,1710,19,0
8390.0,pop,20505,77837,1633,25,0
8400.0,pop,20505,77864,1608,23,0
8410.0,pop,20652,77788,1534,26,0
8420.0,pop,20794,77652,1531,23,0
8430.0,pop,20979,77564,1441,16,0
8440.0,pop,21157,77317,1497,29,0
8450.0,pop,21290,77222,1467,21,0
8460.0,pop,21297,77171,1509,23,0
8470.0,pop,21337,77124,1522,17,0
8480.0,pop,21307,77088,1586,19,0
8490.0,pop,21339,77104,1535,22,0
8500.0,pop,21427,77066,1488,19,0
8510.0,pop,21307,77034,1638,21,0
8520.0,pop,21167,77082,1722,29,0
8530.0,pop,20897,77345,1736,22,0
8540.0,pop,20799,77393,1782,26,0
8550.0,pop,20501,77663,1819,17,0
8560.0,pop,20169,77973,1830,28,0
8570.0,pop,19955,78169,1851,25,0
8580.0,pop,19744,78493,1736,27,0
8590.0,pop,19771,78537,1669,23,0
8600.0,pop,19958,78501,1514,27,0
8610.0,pop,20165,78370,1447,18,0
8620.0,pop,20487,78121,1367,25,0
8630.0,pop,20922,77735,1329,14,0
8640.0,pop,21227,77389,1370,14,0
8650.0,pop,21245,77202,1529,24,0
8660.0,pop,21241,77130,1601,28,0
8670.0,pop,21199,77111,1673,17,0
8680.0,pop,21152,77159,1667,22,0
8690.0,pop,20985,77317,1671,27,0
8700.0,pop,20794,77427,1754,25,0
8710.0,pop,20688,77562,1735,15,0
8720.0,pop,20487,77729,1764,20,0
8730.0,pop,20249,77927,1799,25,0
8740.0,pop,20170,78059,1736,35,0
8750.0,pop,20063,78294,1615,28,0
8760.0,pop,20092,78293,1588,27,0
8770.0,pop,20149,78297,1539,15,0
8780.0,pop,20431,78127,1426,16,0
8790.0,pop,20605,77889,1476,30,0
8800.0,pop,20801,77675,1510,14,0
8810.0,pop,20971,77636,1379,14,0
8820.0,pop,21340,77319,1330,11,0
8830.0,pop,21476,77059,1443,22,0
8840.0,pop,21762,76848,1369,21,0
8850.0,pop,21947,76599,1436,18,0
8860.0,pop,21922,76439,1616,23,0
8870.0,pop,21763,76537,1678,22,0
8880.0,pop,21474,76774,1725,27,0
8890.0,pop,21300,76954,1709,37,0
8900.0,pop,21065,77130,1777,28,0
8910.0,pop,20707,77477,1789,27,0
8920.0,pop,20402,77759,1809,30,0
8930.0,pop,20206,78000,1773,21,0
8940.0,pop,19967,78242,1768,23,0
8950.0,pop,19768,78444,1764,24,0
8960.0,pop,19605,78752,1622,21,0
8970.0,pop,19834,78722,1424,20,0
8980.0,pop,20177,78482,1321,20,0
8990.0,pop,20487,78217,1274,22,0
9000.0,pop,20990,77753,1247,10,0
9010.0,pop,21410,77310,1263,17,0
9020.0,pop,21855,76904,1225,16,0
9030.0,pop,22101,76570,1315,14,0
9040.0,pop,22264,76320,1396,20,0
9050.0,pop,22314,76129,1532,25,0
9060.0,pop,22062,76239,1676,23,0
9070.0,pop,21799,76475,1712,14,0
9080.0,pop,21399,76741,1835,25,0
9090.0,pop,20905,77143,1917,35,0
9100.0,pop,20476,77671,1830,23,0
9110.0,pop,20293,77953,1731,23,0
9120.0,pop,20094,78137,1745,24,0
9130.0,pop,19957,78269,1745,29,0
9140.0,pop,19951,78443,1588,18,0
9150.0,pop,20111,78380,1485,24,0
9160.0,pop,20253,78364,1372,11,0
9170.0,pop,20625,78002,1354,19,0
9180.0,pop,20895,77760,1331,14,0
9190.0,pop,21349,77363,1269,19,0
9200.0,pop,21808,76951,1224,17,0
9210.0,pop,22092,76615,1275,18,0
9220.0,pop,22265,76333,1385,17,0
9230.0,pop,22242,76184,1546,28,0
9240.0,pop,22195,76147,1636,22,0
9250.0,pop,21798,76403,1778,21,0
9260.0,pop,21348,76730,1891,31,0
9270.0,pop,20835,77169,1967,29,0
9280.0,pop,20372,77654,1937,37,0
9290.0,pop,19937,78120,1917,26,0
9300.0,pop,19770,78490,1710,30,0
9310.0,pop,19770,78611,1593,26,0
9320.0,pop,19804,78609,1558,29,0
9330.0,pop,19936,78533,1507,24,0
9340.0,pop,20199,78348,1431,22,0
9350.0,pop,20491,78134,1354,21,0
9360.0,pop,20764,77835,1388,13,0
9370.0,pop,21071,77543,1370,16,0
9380.0,pop,21375,77292,1316,17,0
9390.0,pop,21679,76965,1332,24,0
9400.0,pop,21794,76774,1419,13,0
9410.0,pop,21751,76618,1613,18,0
9420.0,pop,21490,76814,1675,21,0
9430.0,pop,21213,77126,1642,19,0
9440.0,pop,20910,77216,1847,27,0
9450.0,pop,20455,77640,1886,19,0
9460.0,pop,20162,78007,1803,28,0
9470.0,pop,20006,78190,1772,32,0
9480.0,pop,20082,78342,1564,12,0
9490.0,pop,20150,78356,1479,15,0
9500.0,pop,20435,78145,1400,20,0
9510.0,pop,20799,77815,1369,17,0
9520.0,pop,20910,77606,1465,19,0
9530.0,pop,20931,77489,1569,11,0
9540.0,pop,21136,77393,1451,20,0
9550.0,pop,21227,77286,1470,17,0
9560.0,pop,21348,77116,1516,20,0
9570.0,pop,21379,77045,1554,22,0
9580.0,pop,21221,77098,1669,12,0
9590.0,pop,20975,77197,1799,29,0
9600.0,pop,20652,77534,1785,29,0
9610.0,pop,20476,77756,1750,18,0
9620.0,pop,20401,77896,1683,20,0
9630.0,pop,20395,77965,1624,16,0
9640.0,pop,20418,77912,1646,24,0
9650.0,pop,20450,77926,1602,22,0
9660.0,pop,20553,77840,1588,19,0
9670.0,pop,20579,77842,1562,17,0
9680.0,pop,20822,77604,1560,14,0
9690.0,pop,20758,77582,1639,21,0
9700.0,pop,20775,77574,1632,19,0
9710.0,pop,20812,77573,1594,21,0
9720.0,pop,20865,77533,1579,23,0
9730.0,pop,20869,77565,1549,17,0
9740.0,pop,20843,77481,1652,24,0
9750.0,pop,20846,77529,1608,17,0
9760.0,pop,20740,77532,1703,25,0
9770.0,pop,20545,77760,1673,22,0
9780.0,pop,20505,77825,1656,14,0
9790.0,pop,20496,77853,1627,24,0
9800.0,pop,20489,77959,1537,15,0
9810.0,pop,20531,77846,1605,18,0
9820.0,pop,20838,77636,1513,13,0
9830.0,pop,21117,77412,1453,18,0
9840.0,pop,21170,77254,1553,23,0
9850.0,pop,21191,77243,1547,19,0
9860.0,pop,21182,77211,1590,17,0
9870.0,pop,21035,77284,1656,25,0
9880.0,pop,20934,77279,1773,14,0
9890.0,pop,20878,77421,1681,20,0
9900.0,pop,20745,77569,1666,20,0
9910.0,pop,20587,77661,1730,22,0
9920.0,pop,20595,77705,1681,19,0
9930.0,pop,20533,77811,1633,23,0
9940.0,pop,20664,77717,1604,15,0
9950.0,pop,20905,77579,1504,12,0
9960.0,pop,20954,77441,1585,20,0
9970.0,pop,20999,77353,1629,19,0
9980.0,pop,20968,77338,1674,20,0
9990.0,pop,20780,77370,1835,15,0
10000.0,pop,20384,77703,1894,19,0
