Component 1,Component 2,Time,Occurrences,Occurrences_mod,Alpha,Linewidth
-0.0045080553675045255,-0.013532149252371733,3689.193215670764,3,6.0,1.0,1.0
-0.01237077921555993,-0.007991177597536273,3780.341916940124,3,6.0,1.0,1.0
-0.005074820245513198,-0.013140883480517831,3826.8650988989766,3,6.0,1.0,1.0
0.0070657837853030665,-0.01148055786005134,3818.6520664949308,3,6.0,1.0,1.0
-8.788757332802902e-5,-0.014504044707279366,3966.3589372557126,3,6.0,1.0,1.0
0.01037541892903499,-0.00924730122498589,3976.616732147847,3,6.0,1.0,1.0
0.010726755924395195,-0.008850067371600817,3944.4528013210693,3,6.0,1.0,1.0
0.011417258358957261,-0.008263867025292953,4130.222474285294,3,6.0,1.0,1.0
-0.013470997845977425,-0.0070849726809967244,4112.991164322751,3,6.0,1.0,1.0
-0.00030316179778263323,-0.014426644285785306,4225.94531388453,3,6.0,1.0,1.0
0.00045460687337130185,-0.014172201995184928,4262.473430716987,3,6.0,1.0,1.0
-0.012940256548857571,-0.007819269634897326,4213.775687037317,3,6.0,1.0,1.0
-0.012909506700871057,-0.007788737557694971,4303.728666852693,3,6.0,1.0,1.0
0.009072285621730167,-0.010078080017770823,4379.525597437341,3,6.0,1.0,1.0
0.008984426205329842,-0.010252190990441883,4434.492207083669,3,6.0,1.0,1.0
-0.0112692060908553,-0.008964194930264539,4508.524368690009,3,6.0,1.0,1.0
0.008728480779608586,-0.010119361782109586,4472.441286474395,3,6.0,1.0,1.0
0.012162694014585427,-0.007633085090128481,4369.798885274188,3,6.0,1.0,1.0
0.006904307832921297,-0.01144890170453116,4533.8387295218035,3,6.0,1.0,1.0
-0.01101883826678818,-0.008848485013777722,4611.475780679112,3,6.0,1.0,1.0
0.012168673434429395,-0.007657239079779127,4668.578760498984,3,6.0,1.0,1.0
0.00015576449415730277,-0.013905439032454711,4683.376466268481,3,6.0,1.0,1.0
0.007062681683334908,-0.011317909053953861,4816.830251823356,3,6.0,1.0,1.0
0.006870286679018812,-0.01118730572543588,4837.050720172621,3,6.0,1.0,1.0
0.00010508369780942401,-0.013752526960553275,4795.958410135089,3,6.0,1.0,1.0
0.008741361305166924,-0.009793912181826186,4907.902823039647,3,6.0,1.0,1.0
0.006534586638438073,-0.011310259028630356,4957.192787231741,3,6.0,1.0,1.0
-0.011434462455397284,-0.008666088665425004,5042.534992549516,3,6.0,1.0,1.0
0.008817315586327704,-0.009704964277360967,5203.855172992908,3,6.0,1.0,1.0
-0.0139649523362442,-0.005656726342885168,5211.022724130637,3,6.0,1.0,1.0
-0.013932801233139029,-0.0056592292385787895,5211.022724130637,3,6.0,1.0,1.0
0.008807375935255001,-0.009797175466750824,5222.124384329001,3,6.0,1.0,1.0
0.011181293576557635,-0.007853523291225668,5225.229481395153,3,6.0,1.0,1.0
0.00875705389229802,-0.009841531775913058,5293.082917957631,3,6.0,1.0,1.0
-0.014691755075541699,-0.005580293287273704,5270.071205476535,3,6.0,1.0,1.0
-0.013085039502935181,-0.007116688370176524,5372.294352438242,3,6.0,1.0,1.0
-0.013951616469637019,-0.0053184155137467925,5435.54232805198,3,6.0,1.0,1.0
-0.013220873697489519,-0.007085367163508185,5546.665607186378,3,6.0,1.0,1.0
-0.01400588940249126,-0.005943979475190028,5547.605858140678,3,6.0,1.0,1.0
-0.014555498853394562,-0.00550448860014117,5597.496900966593,3,6.0,1.0,1.0
